10:40:25 INFO  : Registering command handlers for SDK TCF services
19:49:57 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
19:49:58 INFO  : Bootgen command execution is done.
19:59:12 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.runs/impl_1/BOOT.bin -w on
19:59:12 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.runs/impl_1/output.bif
19:59:13 INFO  : Bootgen command execution is done.
20:26:34 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
20:26:34 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
20:26:35 INFO  : Bootgen command execution is done.
23:48:18 ERROR : (XSDB Server)Hangup

08:11:27 INFO  : Launching XSCT server: xsct -n -interactive /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.sdk/temp_xsdb_launch_script.tcl
08:11:28 INFO  : XSCT server has started successfully.
08:11:28 INFO  : Successfully done setting XSCT server connection channel  
08:11:28 INFO  : Successfully done setting SDK workspace  
08:11:31 INFO  : Registering command handlers for SDK TCF services
08:11:31 INFO  : Processing command line option -hwspec /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.sdk/zsys_wrapper.hdf.
08:11:32 INFO  : Checking for hwspec changes in the project zsys_wrapper_hw_platform_0.
08:13:14 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
08:13:14 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
08:13:15 INFO  : Bootgen command execution is done.
08:39:44 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.runs/impl_1/BOOT.bin -w on
08:39:44 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.runs/impl_1/output.bif
08:39:45 INFO  : Bootgen command execution is done.
09:10:45 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
09:10:45 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
09:10:46 INFO  : Bootgen command execution is done.
09:21:07 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.runs/impl_1/BOOT.bin -w on
09:21:07 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.runs/impl_1/output.bif
09:21:08 INFO  : Bootgen command execution is done.
09:46:50 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
09:46:50 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
09:46:51 INFO  : Bootgen command execution is done.
10:06:36 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
10:06:36 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
10:06:37 INFO  : Bootgen command execution is done.
11:52:53 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
11:52:53 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
11:52:54 INFO  : Bootgen command execution is done.
12:17:31 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.runs/impl_1/BOOT.bin -w on
12:17:31 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.runs/impl_1/output.bif
12:17:32 INFO  : Bootgen command execution is done.
12:39:11 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
12:39:11 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
12:39:12 INFO  : Bootgen command execution is done.
13:13:52 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.runs/impl_1/BOOT.bin -w on
13:13:52 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.runs/impl_1/output.bif
13:13:53 INFO  : Bootgen command execution is done.
13:16:39 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
13:16:39 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
13:16:40 INFO  : Bootgen command execution is done.
13:37:08 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
13:37:08 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
13:37:09 INFO  : Bootgen command execution is done.
13:50:56 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
13:50:56 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
13:50:57 INFO  : Bootgen command execution is done.
14:05:57 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.runs/impl_1/BOOT.bin -w on
14:05:57 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.runs/impl_1/output.bif
14:05:58 INFO  : Bootgen command execution is done.
14:07:16 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
14:07:16 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
14:07:17 INFO  : Bootgen command execution is done.
14:32:27 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
14:32:27 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
14:32:28 INFO  : Bootgen command execution is done.
15:01:14 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
15:01:14 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
15:01:15 INFO  : Bootgen command execution is done.
15:24:38 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
15:24:38 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
15:24:39 INFO  : Bootgen command execution is done.
14:14:25 INFO  : Launching XSCT server: xsct -n -interactive /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.sdk/temp_xsdb_launch_script.tcl
14:14:26 INFO  : XSCT server has started successfully.
14:14:26 INFO  : Successfully done setting XSCT server connection channel  
14:14:27 INFO  : Successfully done setting SDK workspace  
14:14:29 INFO  : Registering command handlers for SDK TCF services
14:14:29 INFO  : Processing command line option -hwspec /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.sdk/zsys_wrapper.hdf.
14:14:30 INFO  : Checking for hwspec changes in the project zsys_wrapper_hw_platform_0.
18:57:02 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
18:57:02 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
18:57:03 INFO  : Bootgen command execution is done.
20:52:07 ERROR : (XSDB Server)Terminated

11:37:30 INFO  : Launching XSCT server: xsct -n -interactive /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.sdk/temp_xsdb_launch_script.tcl
11:37:31 INFO  : XSCT server has started successfully.
11:37:31 INFO  : Successfully done setting XSCT server connection channel  
11:37:31 INFO  : Successfully done setting SDK workspace  
11:37:34 INFO  : Registering command handlers for SDK TCF services
11:37:34 INFO  : Processing command line option -hwspec /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.sdk/zsys_wrapper.hdf.
11:37:35 INFO  : Checking for hwspec changes in the project zsys_wrapper_hw_platform_0.
11:39:08 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
11:39:08 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
11:39:08 INFO  : Bootgen command execution is done.
11:52:30 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
11:52:30 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
11:52:31 INFO  : Bootgen command execution is done.
12:25:02 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
12:25:02 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
12:25:03 INFO  : Bootgen command execution is done.
12:37:33 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
12:37:33 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
12:37:34 INFO  : Bootgen command execution is done.
12:51:53 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
12:51:53 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
12:51:54 INFO  : Bootgen command execution is done.
13:06:58 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
13:06:58 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
13:06:59 INFO  : Bootgen command execution is done.
13:20:49 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
13:20:49 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
13:20:50 INFO  : Bootgen command execution is done.
13:45:26 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin
13:45:26 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
13:45:27 INFO  : Bootgen command execution is done.
15:04:56 INFO  : Launching XSCT server: xsct -n -interactive /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.sdk/temp_xsdb_launch_script.tcl
15:04:57 INFO  : XSCT server has started successfully.
15:04:57 INFO  : Successfully done setting XSCT server connection channel  
15:04:57 INFO  : Successfully done setting SDK workspace  
15:05:00 INFO  : Registering command handlers for SDK TCF services
15:05:00 INFO  : Processing command line option -hwspec /home/ryunosuke/Works/zynqberrydemo1/vivado/zynqberrydemo1.sdk/zsys_wrapper.hdf.
15:05:01 INFO  : Checking for hwspec changes in the project zsys_wrapper_hw_platform_0.
15:09:15 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
15:09:15 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
15:09:16 INFO  : Bootgen command execution is done.
15:19:31 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
15:19:31 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
15:19:32 INFO  : Bootgen command execution is done.
15:31:09 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
15:31:09 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
15:31:10 INFO  : Bootgen command execution is done.
15:46:05 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
15:46:05 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
15:46:06 INFO  : Bootgen command execution is done.
15:55:37 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
15:55:37 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
15:55:38 INFO  : Bootgen command execution is done.
16:07:48 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
16:07:48 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
16:07:49 INFO  : Bootgen command execution is done.
16:16:55 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
16:16:55 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
16:16:56 INFO  : Bootgen command execution is done.
16:29:26 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
16:29:26 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
16:29:27 INFO  : Bootgen command execution is done.
16:44:55 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin
16:44:55 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
16:44:56 INFO  : Bootgen command execution is done.
17:11:54 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
17:11:54 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
17:11:55 INFO  : Bootgen command execution is done.
17:28:12 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
17:28:12 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
17:28:13 INFO  : Bootgen command execution is done.
17:47:47 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
17:47:47 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
17:47:48 INFO  : Bootgen command execution is done.
18:00:59 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
18:00:59 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
18:01:00 INFO  : Bootgen command execution is done.
18:34:03 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
18:34:03 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
18:34:04 INFO  : Bootgen command execution is done.
18:45:34 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
18:45:34 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
18:45:35 INFO  : Bootgen command execution is done.
18:55:51 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
18:55:51 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
18:55:52 INFO  : Bootgen command execution is done.
19:06:09 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
19:06:09 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
19:06:10 INFO  : Bootgen command execution is done.
19:15:27 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
19:15:27 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
19:15:28 INFO  : Bootgen command execution is done.
19:39:45 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
19:39:45 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
19:39:45 INFO  : Bootgen command execution is done.
19:55:33 INFO  : Invoking Bootgen: bootgen -image output.bif -arch zynq -o /home/ryunosuke/Works/zynqberrydemo1/image/BOOT.bin -w on
19:55:33 INFO  : Overwriting existing bif file /home/ryunosuke/Works/zynqberrydemo1/image/output.bif
19:55:33 INFO  : Bootgen command execution is done.
